province;section;town;name;address;borough;startBoard;endBoard
2;4;41;ESCUELA EP N°10;AV.SANTA FE 4;317;31;37
2;4;41;ESCUELA EP N°4;M.MORENO 89;318;38;43
2;4;41;ESCUELA EP N°17;R.SAENZ PEÑA 27;318;44;46
2;4;49;ESCUELA EP N°1;SARMIENTO 676;354;5;8
2;4;49;ESCUELA EP N°2;MITRE 186;354;9;14
2;4;49;ESCUELA ES N°4;AV.MITRE 115;354;15;19
2;4;49;ESCUELA EST N°1;SAN MARTIN 980;354;1;4
2;4;49;ESCUELA ES N°4;AV.MITRE 115;356;20;20
2;4;49;JARDIN DE INFANTES N°903;BUENOS AIRES 775;357;21;24
2;4;49;ESCUELA EP N°12;INGENIERO BALBIN;358;25;25
2;4;49;ESCUELA EP N°21;SAN MARTIN E/LARIGUEY Y GUEMES;359;26;29
2;4;49;ESCUELA EP N°5;LOS SAUCES S/N;360;30;31
2;4;54;ESCUELA EP N°1;AVELLANEDA 737;404;6;11
2;4;54;ESCUELA EP N°3;ALEM 613 Y BROWN;404;12;17
2;4;54;ESCUELA EP N°7;SAENZ PEÑA 808;404;18;24
2;4;54;CTRO.EDUC.COMPLEMENTARIO N°801;M.MOLINA 918;404;1;5
2;4;54;ESCUELA EST N°1;AV.SAN MARTIN 1655;404;25;30
2;4;54;ESCUELA ES N°1;JUSTO J.DE URQUIZA 553;404;31;38
2;4;54;ESCUELA ES N°1;JUSTO J.DE URQUIZA 553;405;39;39
2;4;54;ESCUELA EP N°8/EST N°2010 EXT.;SARMIENTO Y BELGRANO S/N°;406;40;40
2;4;54;ESCUELA EP N°23;CUARTEL 5°;407;41;41
2;4;54;ESCUELA EP N°9;SAN MARTIN 365;408;42;46
2;4;54;ESCUELA EP N°5;9 E/ 2 Y 3;409;47;48
2;4;54;ESCUELA ES N°1;JUSTO J.DE URQUIZA 553;410;49;49
2;4;55;ESCUELA EP N°1;SAN MARTIN 352;411;6;11
2;4;55;ESCUELA EP N°2;SAENZ PEÑA Y CONSTANTINO GOMEZ;411;12;13
2;4;55;ESCUELA EDUC.ESPECIAL N°501;SARMIENTO 344;411;14;17
2;4;55;ESCUELA EP N°3;BELGRANO 6230;411;18;20
2;4;55;ESCUELA EP N°17;PEREZ CHACON S/N°;411;21;30
2;4;55;ESCUELA MEDIA N°7;RIVADAVIA 582;411;31;36
2;4;55;JARDIN DE INFANTES N°901;ALBERTI Y PUEYRREDON S/N°;411;43;48
2;4;55;INSTITUTO MARIA INMACULADA;MARIANO MORENO 800;411;37;39
2;4;55;CTRO.EDUC.COMPLEMENTARIO N°801;NECOCHEA 554;411;40;42
2;4;55;ESCUELA EP N°45;ALTE.BROWN Y LUIS CORD;411;1;5
2;4;55;ESCUELA EP N°5;PARAJE ELORDI;412;49;49
2;4;55;ESCUELA EP N°6/ES N°6;ING.WHITE 246;413;50;53
2;4;55;ESCUELA EP N°4;MARTIN M.DE GUEMES S/N°;414;54;54
2;4;55;ESCUELA EP N°12;BELGRANO E/SAN MARTIN Y MANCUSO;415;55;60
2;4;55;ESCUELA EP N°13;SARMIENTO 656;416;61;66
2;4;55;ESCUELA EP N°14;SARMIENTO N°743;417;67;67
2;4;55;ESCUELA EP N°11;DR.VEGA 1011;418;68;71
2;4;55;ESCUELA EP N°7/ES N°10;RIVADAVIA Y GUEMES;419;72;73
2;4;55;ESCUELA EP N°22/ES N°4;CARLOS SAAVEDRA LAMAS S/N°;420;74;75
2;4;55;ESCUELA EP N°8;HUMBERTO I N°310;421;76;76
2;4;55;ESCUELA EP N°45;ALTE BROWN Y LUIS CARDIN;422;77;77
2;4;58;INSTITUTO SANTA TERESITA;RIVADAVIA 960;742;1;6
2;4;58;ESCUELA EP N°1;ESPAÑA 727;742;7;11
2;4;58;ESCUELA EP N°2;H.YRIGOYEN 175;742;12;15
2;4;58;ESCUELA EP N°3;LA FRATERNIDAD 594;742;16;18
2;4;58;ESCUELA ES N°2;BELGRANO 891;742;19;23
2;4;58;ESCUELA EP N°5;ZONA RURAL;742A;24;24
2;4;58;ESCUELA EP N°4;BETTY BRUNO S/N°;742B;25;25
2;4;60;ESCUELA ES N°6;ALMAFUERTE 300;444;9;19
2;4;60;ESCUELA ES N°9/EP N°47;ALMAFUERTE 308;444;27;36
2;4;60;ESCUELA EST N°1;LEBENSOHN 125;444;37;48
2;4;60;ESCUELA ES N°7;INTENDENTE BORCHEX 119;444;49;56
2;4;60;ESCUELA EST N°2;LEBENSHON 126;444;162;164
2;4;60;ESCUELA EP N°1;RTOR A.RODRIGUEZ 27;444;57;65
2;4;60;ESCUELA EP N°2/ES N°22;ALEM 335;444;66;73
2;4;60;ESCUELA EP N°3/ES N°13;RIVADAVIA 397;444;74;83
2;4;60;ESCUELA EP N°7;R.VAZQUEZ 339;444;89;93
2;4;60;ESCUELA EP N°12/ES N°18;PRINGLES 205;444;94;103
2;4;60;ESCUELA EP N°18/ANEXO 311;SIRIA 428;444;104;113
2;4;60;ESCUELA EP N°19;AMEGHINO 502;444;114;119
2;4;60;ESCUELA EP N°22/ES N°17;AV.ARIAS 475;444;120;129
2;4;60;ESCUELA EP N°24;RAMON L.FALCON 136;444;130;139
2;4;60;ESCUELA EP N°29;CHACABUCO Y T.FELDS S/N°;444;140;143
2;4;60;ESCUELA EP N°41;IRLANDA Y BERUTTI S/N°;444;144;147
2;4;60;ESCUELA MARIANISTA SAN IGNACIO;CARLOS TEJEDOR 27;444;148;158
2;4;60;ESCUELA EP N°16/ES N°15;SIRIA 153;444;165;173
2;4;60;ESCUELA EP N°8/ES N°10;JOSE HERNANDEZ N°262;444;174;178
2;4;60;ESCUELA EP N°40;VUELTA DE OBLIGADO Y CABRERA;444;179;185
2;4;60;ESCUELA EP N°30;PASO Y FLEMMING S/N°;444;186;194
2;4;60;COLEGIO PADRE RESPUELA;RESPUELA 195;444;195;204
2;4;60;ESCUELA EP N°21/ES N°20;ARQUIMEDES E/PAYAN Y CHAVES;444;84;88
2;4;60;INSTITUTO PROFESORADO JUNIN;ARIAS 70;444;1;4
2;4;60;COLEGIO S.U.SAGRADOS CORAZONES;GENERAL PAZ 90;444;20;26
2;4;60;CTRO.EDUC.COMPLEMENTARIO N°802;RIOJA Y PASO;444;5;8
2;4;60;COLEGIO SECUNDARIO SAN JORGE;ALTE.BROWN 140;444;159;161
2;4;60;ESCUELA EP N°49/ES N°12;AV.LA PLATA Y PJE.DEMOCRACIA;445;205;210
2;4;60;ESCUELA EP N°10;CALLE 12 E/5 Y 7;446;211;214
2;4;60;ESCUELA EP N°5;MARTIGAU Y PUELCHES S/N-CPO.CAMISIA;447;215;217
2;4;60;ESCUELA EP N°35;RUTA 7 KM.258;448;218;218
2;4;60;ESCUELA EP N°45;COLONIA SAN LUIS;449;219;219
2;4;60;ESCUELA EP N°20/ES N°2;AV.DE LOS CEIBOS Y CAMELIAS;450;220;222
2;4;60;ESCUELA EP N°9/ES N°3;SAN MARTIN N°176;451;223;225
2;4;60;ESCUELA EP N°15/ES N°14;4 Y 11-CUARTEL 9°;452;226;227
2;4;60;ESCUELA EP N°34;CAMPO MAIPU;453;228;228
2;4;60;ESCUELA EP N°43;RUTA 188 KM.175;454;229;229
2;4;60;ESCUELA EP N°10;CALLE 12 E/5 Y 7;455;230;230
2;4;60;ESCUELA EP N°25;SARMIENTO S/N°;456;231;231
2;4;66;ESCUELA EP N°1;AV.SOLARI 350;549;1;9
2;4;66;ESCUELA EP N°2;AV.DUNCKLER 555;549;10;18
2;4;66;ESCUELA ES N°4;ALTE.BROWN 251;549;19;24
2;4;66;ESCUELA EP N°20;CTEL 3° ROSAURA QUEIRELO;550;25;25
2;4;66;ESCUELA EP N°6;M.DE IRIGOYEN 247;551;26;30
2;4;66;ESCUELA ES N°1;M.DE IRIGOYEN 295;551;31;32
2;4;66;ESCUELA ES N°2;BORDELOIS S/N;552;33;38
2;4;66;ESCUELA EP N°3;SARMIENTO 212;552;39;42
2;4;66;ESCUELA EP N°8/ES N°6;6 DE ENERO S/N°;553;43;43
2;4;67;ESCUELA EP N°1;AV.MASSEY 250;554;1;13
2;4;67;ESCUELA EP N°2;AV.ALEM 1160;554;14;22
2;4;67;ESCUELA EP N°3/ES N°5;AV.25 DE MAYO 549;554;27;35
2;4;67;UNDAD ACADEMICA;AV.LEANDRO N.ALEM 1950;554;42;51
2;4;67;ESCUELA EP N°18;OBLIGADO 95;554;57;63
2;4;67;COLEGIO NUESTRA SEÑORA(EP);MORENO 127;554;64;75
2;4;67;ESCUELA EST N°2;ALVEAR 267;554;52;56
2;4;67;ESCUELA.MÑOR ANTONIO SURCE;BELGRANO 37;554;23;26
2;4;67;ESCUELA EST N°1;BARTOLOME MITRE 256;554;36;41
2;4;67;ESCUELA EST N°1;BARTOLOME MITRE 256;555;76;76
2;4;67;ESCUELA EP N°30;CUARTEL 3° CHACRAS;556;77;77
2;4;67;ESCUELA EP N°7;ACCESO RECALDE Y RUTA 50;557;78;78
2;4;67;ESCUELA EDUC.ESPECIAL N°501;L.TISEYRA 659;558;79;79
2;4;67;ESCUELA EP N°17;MANZANA 22;559;80;81
2;4;67;ESCUELA EDUC.ESPECIAL N°501;L.TISEYRA 659;560;82;82
2;4;67;ESCUELA EP N°12;H.LANNES 221;561;83;86
2;4;67;ESCUELA EP N°25/ES N°2;ALBERDI 1489;562;87;92
2;4;67;INSTITUTO JOSE M.ESTRADA;JOSE M.ESTRADA 264;562;93;95
2;4;67;ESCUELA EP N°24;AVELLANEDA 91;563;96;100
2;4;67;ESCUELA EP N°19;12 DE OCTUBRE 790;564;101;103
2;4;67;ESCUELA EP N°21;RCA.ARGENTINA E/NEUQUEN Y TUCUMAN;565;104;104
2;4;67;ESCUELA EP N°22;SAN MARTIN Y AV.MONTES;566;105;108
2;4;67;ESCUELA ES N°7;MARIANO MORENO N° 668;566;109;110
2;4;67;ESCUELA EST N°1;BARTOLOME MITRE 256;567;111;111
2;4;67;ESCUELA EP N°16;S/C S/N CUARTEL 15°;567A;112;113
2;4;83;ESCUELA EP N°1;H.YRIGOYEN 951;696;6;16
2;4;83;ESCUELA EP N°2;AVELLANEDA 422;696;17;20
2;4;83;ESCUELA EP N°3;VEDIA 454;696;21;31
2;4;83;ESCUELA EP N°4;SALTA 1846;696;1;5
2;4;83;ESCUELA EP N°24;EVA PERON N°2121;696;32;37
2;4;83;ESCUELA EP N°5;FREIRE 1214;696;38;41
2;4;83;ESCUELA ES N°7;CARDENAL PIRONIO 1528;696;42;52
2;4;83;ESCUELA EST N°2;TOMAS COSENTINO N°582;696;53;62
2;4;83;INST.SUP.EXP.TECN.ALIMENTARIA;H.YRIGOYEN 931;696;63;70
2;4;83;ESCUELA EP N°52;JULIO A.ROCA 582;696;71;76
2;4;83;COLEGIO JESUS SACRAMENTADO;25 DE MAYO 1021;696;77;82
2;4;83;INSTITUTO SAN AGUSTIN(EP/ES);SALTA 679;696;83;89
2;4;83;ESCUELA EST N°1/ESB N°7;GENERAL PAZ N°1111;696;90;95
2;4;83;ESCUELA EP N°10;DENNEHY;697;96;96
2;4;83;ESCUELA EP N°7/ES N°9;PELLEGRINI N°511;698;97;98
2;4;83;ESCUELA EP N°12/ES N°5;SARMIENTO Y ESTRADA;699;99;101
2;4;83;ESCUELA EP N°18/ES N°7;MAESTRO JOSE GARCIA;700;102;103
2;4;83;ESCUELA EP N°17/EES N°1;MARTIN FIERRO 98;701;104;105
2;4;83;INSTITUTO SAN AGUSTIN(EP/ES);SALTA 679;701A;106;106
2;4;83;ESCUELA EP N°8;AV.GRAL.DORREGO Y MORENO;703;107;110
2;4;83;ESCUELA EP N°13/EM N°204;E.MEILLER 551;703;111;112
2;4;83;ESCUELA EP N°26;FAUZON;704;113;113
2;4;83;ESCUELA EP N°6/JIRIM N°6;NORUMBEGA;705;114;114
2;4;83;ESCUELA EP N°21;LOS JACARANDAES S/N;705A;115;116
2;4;83;ESCUELA EP N°15;SAMPIETRO 454;706;117;123
2;4;83;ESCUELA EP N°16/ES N°6;DR.MURUA S/N°;707;124;124
2;4;83;ESCUELA EP N°20;CAMINO REAL S/N;708;125;125
2;4;83;ESCUELA EP N°22/ES N°8 ANEXO;JUAN XXIII S/N;709;126;126
2;4;85;ESCUELA ES N°6;ESTANISLAO DEL CAMPO 279;734;6;16
2;4;85;INST.SUP.FORM.DOC.Y TEC.N°13;ALEM Y GODOY S/N°;734;1;5
2;4;85;ESCUELA ES N°7;HERNANDEZ 250;734;28;38
2;4;85;ESCUELA EP N°1;GONZALEZ DEL SOLAR 1498;734;44;47
2;4;85;ESCUELA EP N°2;ARTIGAS 555;734;48;55
2;4;85;ESCUELA EP N°9;CHASAAING 1059;734;56;61
2;4;85;ESCUELA EP N°13;MANSILLA Y LEON XIII S/N°;734;62;70
2;4;85;ESCUELA EP N°15;ANDRADE 630;734;71;76
2;4;85;ESCUELA EST N°1;PERITO MORENO 860;734;17;27
2;4;85;INST. SAN JOSE DE PEHUAJO (EP);ALSINA 236;734;39;43
2;4;85;ESCUELA EP N°20;ARTIGAS 1075;734;77;82
2;4;85;ESCUELA EP N°3/JIRIMM N°3;C5 Y 10;734A;83;83
2;4;85;ESCUELA EP N°5;PALMA Y PAYSANDU;735;84;84
2;4;85;ESCUELA EP N°25;LOZA 82;736;85;85
2;4;85;ESCUELA EP N°4;SAENZ PEÑA 318;738;86;89
2;4;85;ESCUELA EST N°1;PERITO MORENO 860;738A;90;90
2;4;85;ESCUELA EP N°16;SARMIENTO 208;739;95;96
2;4;85;ESCUELA EP N°8;GUIDO SPANO 345;739;91;94
2;4;85;ESCUELA EP N°7/ES N°11;JULIO ROCA S/N;740;97;97
2;4;85;ESCUELA EP N°19;DARDO ROCHA 341;741;98;102
2;4;95;ESCUELA ES N°1;AVELLANEDA Y SARMIENTO;815;8;13
2;4;95;ESCUELA EP N°1;M.CACHAU Y RIVADAVIA;815;14;22
2;4;95;ESCUELA EP N°9;SAN MARTIN Y COLON;815;23;27
2;4;95;ESCUELA EP N°6;M.CACHAU Y LAVALLE;815;28;31
2;4;95;INSTITUTO AMERICA;SAN MARTIN 439;815;1;7
2;4;95;ESCUELA EP N°7/ES N°4;PEDRO ALBIN S/N°;816;32;33
2;4;95;ESCUELA EP N°4;CORDOBA Y MANUEL BELGRANO;817;34;37
2;4;95;ESCUELA EP N°3;BOULEVARD DUVA S/N°;818;38;38
2;4;95;ESCUELA EP N°8/ES N°3;SARMIENTO Y ARRAYA;819;39;39
2;4;95;ESCUELA ES AGRARIA N°1;NICOLAS DE OLAVARRIA S/N°;820;40;43
2;4;95;ESCUELA EP N°2;CUARTEL 11°;821;44;44
2;4;115;ESCUELA EST N°1;CARMEN GRANADA 1153;957;5;10
2;4;115;ESCUELA EP N°1;JUAN J.PASO 129;957;77;87
2;4;115;ESCUELA EP N°2/ISFD N°40;AVELLANEDA 255;957;11;18
2;4;115;INST.SUP.DE FORM.DOCENTE N°40;QUINTANA 110;957;19;23
2;4;115;ESCUELA EP N°5;ORELLANA 189;957;24;30
2;4;115;ESCUELA EP N°35;GDOR.IRIGOYEN 1079;957;31;34
2;4;115;ESCUELA EP N°8;ROCA E/PASTEUR Y ROZAS;957;50;55
2;4;115;INSTITUTO M.DIGERONIMO;SARMIENTO 256;957;35;36
2;4;115;INSTITUTO NTRA.SRA.DEL ROSARIO;DERQUI 450;957;37;44
2;4;115;ESCUELA ES N°3;DI GERONIMO 650;957;45;49
2;4;115;ESCUELA MUNIC.DE FORM.LABORAL;ORO N°70;957;56;60
2;4;115;ESCUELA EP N°3;REG.3 DE CABALLERIA 305;957;61;65
2;4;115;CTRO.EDUC.COMPLEMENTARIO N°801;9 DE JULIO 1204;957;66;71
2;4;115;ESCUELA EP N°47/ES N°8;DERQUI 1105;957;1;4
2;4;115;ESCUELA ES N°10/ EP N°48;SAENZ PEÑA 1473;957;72;76
2;4;115;ESCUELA EDUC.ESPECIAL N°501;TALA 275;957;88;93
2;4;115;ESCUELA EP N°7;DORREGO 540;958;94;96
2;4;115;ESCUELA EP N°11;ZONA RURAL CUARTEL 5 S/N;959;97;97
2;4;115;ESCUELA EP N°1;JUAN J.PASO 129;959A;98;98
2;4;115;ESCUELA EP N°10;PARAJE MARI LAUQUEN;960;99;99
2;4;115;ESCUELA EP N°17;MITRE 188;961;100;106
2;4;115;ESCUELA ES N°7;ESTRADA N°195;961;107;113
2;4;115;ESCUELA MUNICIPAL;BVARD.DE LA BANDERA 169;961A;114;114
2;4;115;ESCUELA EP N°12;SAN MARTIN;961B;115;115
